"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"201612","3호선","경복궁(정부서울청사)","66","0","2672","1717","6145","14280","16338","49951","25328","136041","25748","85805","25206","63370","33705","55006","38809","52475","43590","53324","50328","49402","58367","51224","69611","55312","82417","63948","129272","67794","77565","48256","79331","26040","87622","19488","61662","16878","25192","10658","4497","3439","329","191","2","9","0","0","20170108"
"201612","4호선","미아(서울사이버대학)","15","2","12299","1876","26079","6675","73166","19937","81067","40202","48430","28619","34497","19845","31468","22759","36767","23791","32441","24992","31527","26554","31990","30355","34115","35119","34868","41650","38147","55703","23108","55639","16124","37026","15019","33477","11292","32801","4914","23417","764","6650","110","250","0","0","0","0","20170108"
"201612","4호선","서울역","209","3","5362","973","6831","13455","12089","36104","17255","92332","14965","42456","14635","27594","16781","29380","18405","32729","18858","33098","17290","35293","19630","39176","21776","43092","31578","48759","68211","50777","31294","38990","21491","29199","21442","29791","16430","27719","8456","17334","1348","7004","42","1058","0","75","0","0","20170108"
"201612","6호선","봉화산(서울의료원)","27","0","4946","1487","14366","3865","50593","7014","47663","12816","23935","7724","17297","7146","15293","7854","14975","9320","14538","11504","12642","11330","12321","14125","14033","16468","15904","20047","14594","28857","8167","33669","5954","21360","4894","18892","4194","21405","2173","15857","413","5648","12","802","0","7","0","0","20170108"
"201612","6호선","화랑대(서울여대입구)","9","0","5726","1208","19753","4876","70950","7764","70593","18116","34757","12184","22878","8833","20422","9730","20991","10809","19633","11110","17563","12012","18976","13126","23141","17505","23046","19830","19452","34776","10499","36856","7094","24303","5678","21231","4865","25582","2374","18683","302","6445","9","298","0","0","0","0","20170108"
"201612","7호선","공릉(서울과학기술대)","12","0","6033","1454","14326","5521","42330","12614","48236","31340","27145","18501","20143","15216","20617","13531","21004","16011","21168","19109","19420","17070","21263","19854","24920","22814","26439","28087","28074","38837","16932","41466","13517","26460","12686","22632","11531","22416","6927","17431","1367","6721","9","167","0","0","0","0","20170108"
"201612","경부선","서울역","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","2","0","4","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","20170108"
"201612","경원선","청량리(서울시립대입구)","1346","9","6800","762","7771","8637","23694","11840","28941","25653","22210","30413","21401","25278","23054","35362","26928","35363","29348","37401","31876","35622","36093","33190","42506","32628","37061","38044","29474","48692","25215","40204","30527","24944","17334","20479","13667","19382","4743","14177","177","6344","6","0","0","0","0","0","20170108"
"201612","경의선","서울역","1","0","586","8","896","4963","1911","12943","2655","33163","1545","8539","1182","4856","1617","5878","1933","4621","3317","3624","2090","1973","3481","2018","4437","1711","9692","3014","21084","7019","10189","3626","10232","2407","2505","1558","4567","185","2656","1460","3","171","0","0","0","0","0","0","20170108"
"201612","공항철도 1호선","서울역","155","1","3996","1004","3396","8970","7353","14219","12251","22377","11102","18119","12917","16433","16615","14987","19004","16158","19338","15462","16174","14704","22902","16143","26887","15584","26568","15891","31655","18840","22685","16302","18098","10561","21143","10143","14537","10174","7489","5091","205","2775","0","2","0","0","0","0","20170108"
"201612","분당선","서울숲","26","0","2047","305","5278","5733","15409","7067","24179","24749","16146","13649","8340","7630","7723","6566","8359","7171","8971","8144","8575","8681","8840","9034","11504","9922","15861","11633","23253","17696","11857","16043","6898","10341","6606","9377","4251","10364","1816","5992","47","1360","0","0","0","0","0","0","20170108"
"201611","1호선","서울역","1174","63","13607","8867","16071","53602","51134","117357","97806","252188","80316","143613","74519","88184","99866","75721","115498","85679","103751","93377","88680","93886","136844","98682","143406","106183","164197","111121","264307","129846","156584","92714","113534","65843","127336","59335","97770","52070","45992","25871","6149","11427","3","745","0","0","1","0","20161208"
"201611","1호선","청량리(서울시립대입구)","1494","41","14305","4113","20016","13518","52439","25232","70261","50585","46736","49267","39669","45626","45152","54536","53387","61594","56458","75518","61949","69590","71324","65396","82573","61406","77435","61838","64367","77697","42761","63455","37446","40001","28329","37901","20330","39370","9054","27385","632","8516","0","1","0","0","0","0","20161208"
"201611","2호선","강변(동서울터미널)","32","5","11339","4654","32633","36744","109960","43844","164940","70019","117633","61934","92931","55762","87663","57451","83591","64945","84585","75032","77026","86133","77779","99298","83078","107822","94154","122251","98683","163147","85910","142978","73122","96162","68030","88055","49364","81035","19885","46181","2917","11454","19","409","0","0","0","0","20161208"
"201611","2호선","서울대입구(관악구청)","5275","17","33459","2794","49891","18926","154320","36704","208881","79983","127481","89587","75280","70914","70222","57844","75099","62314","83154","69951","75765","68344","80286","77334","91175","86444","106770","108195","119132","164809","76643","175250","60288","110934","60239","106261","57350","112470","31809","76463","5919","25162","13","4199","0","0","0","0","20161208"
"201611","3호선","경복궁(정부서울청사)","109","6","3335","1669","6851","15172","17358","54237","26445","148484","25768","92725","22327","66390","27950","56472","34464","53218","44024","54261","48562","50032","61371","51362","78167","52913","90116","59792","140034","65622","73590","47149","70263","26313","85731","19862","67053","16484","26722","9764","4393","3062","2","32","0","1","0","0","20161208"
"201611","4호선","미아(서울사이버대학)","15","4","12960","1887","28859","6911","77143","21498","83178","44046","48096","24343","32068","19277","29901","22516","31608","21455","30679","25421","30408","25248","30499","28270","32872","35088","36842","42129","36680","55524","23122","57240","16008","38116","14437","32778","11734","32761","4760","21882","654","6049","0","1","0","0","0","0","20161208"
"201611","4호선","서울역","227","6","5577","716","7308","14767","12831","39658","18081","100173","16047","44868","14544","29129","16082","27996","17467","33349","17606","35518","16375","38363","19695","42343","22010","45768","31843","49589","73308","54579","34106","41099","23079","28537","22755","28918","17064","26449","8429","15781","1105","5908","1","600","0","0","0","0","20161208"
"201611","6호선","봉화산(서울의료원)","11","0","5384","1325","14939","4055","52300","7520","48891","12857","24419","8003","17169","6869","14353","6923","14356","8759","13700","10650","11727","10731","11273","13492","12640","15936","14589","20682","13745","29350","8117","35283","6004","22630","4693","18954","4122","21174","1909","14635","333","4863","0","589","0","0","0","0","20161208"
"201611","6호선","화랑대(서울여대입구)","3","0","5857","1244","20755","4822","74009","9678","73420","23311","36159","17458","23221","11002","20112","10347","20474","10048","19586","10611","18382","12068","20127","12923","24445","17693","28145","21164","25098","36955","12352","38997","8248","25302","7075","21736","5174","25567","2435","17743","271","5772","0","110","0","0","0","0","20161208"
"201611","7호선","공릉(서울과학기술대)","18","0","6251","1372","14924","6108","45580","14684","49616","40101","27350","23239","19607","17452","19352","13047","25406","16750","21716","20977","18656","16605","20565","19105","27610","22377","31547","28668","31626","39740","17927","42786","14212","27281","13466","22851","12135","22355","6854","16694","1479","6193","0","0","0","0","0","0","20161208"
"201611","경부선","서울역","0","0","0","0","0","0","1","0","0","0","0","0","1","0","2","0","1","0","1","0","5","0","0","0","1","0","1","0","3","0","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","20161208"
"201611","경원선","청량리(서울시립대입구)","1457","5","7839","936","8534","9309","24456","13291","28411","29063","19960","31968","21448","25005","22513","31652","24411","32020","26937","33680","28508","32112","33268","30912","40350","27481","35122","37365","27405","52215","23779","36750","28668","25213","16495","18442","12826","18389","4948","13695","130","5106","9","1","0","0","0","0","20161208"
"201611","경의선","서울역","1","0","734","5","1093","5291","2182","14222","2898","34401","1983","8352","743","2309","1761","5438","1811","5769","3125","3308","1607","531","3021","2210","3488","1208","8861","3178","23965","6895","10278","4193","10830","2554","3121","1451","5172","150","2730","1336","3","132","0","0","0","0","0","0","20161208"
"201611","공항철도 1호선","서울역","177","0","4291","919","3298","8428","7215","14606","13024","24796","11625","17269","11745","16879","14499","13607","17056","14545","16894","13955","15372","14554","23590","16268","25917","15427","25164","14840","32087","18562","22402","14896","17252","9053","21064","8502","16343","9479","8060","4587","142","2219","0","0","0","0","0","0","20161208"
"201611","분당선","서울숲","26","1","2004","336","5675","5436","16561","7470","24535","24427","15815","15236","8549","8818","7687","8580","8354","9213","9539","10842","9470","12003","11177","11613","14357","11345","19073","12474","24490","18602","12153","16815","7415","10776","7133","9738","4850","9965","1858","5437","46","1185","0","0","0","0","0","0","20161208"
"201610","1호선","서울역","1518","72","14074","9230","16790","60320","51260","119131","95790","239321","84989","138016","81138","91944","103577","79669","117286","85899","106387","91131","93065","90328","133255","98028","133540","101289","153850","106527","246734","121037","149600","89103","110163","63834","119438","57889","93562","49650","43837","26157","5493","9453","3","542","0","0","0","0","20161108"
"201610","1호선","청량리(서울시립대입구)","1601","44","14857","4262","21192","15337","52129","27402","67657","53227","47106","51154","42722","47754","48405","56091","54415","65282","58563","78052","61756","71145","70576","66632","83213","62248","77614","62346","66889","74976","43514","59572","39181","38319","29601","35666","21678","36814","9058","24990","594","7519","3","26","0","1","0","0","20161108"
"201610","2호선","강변(동서울터미널)","57","7","11838","5560","34050","45387","108207","51165","158158","76179","118911","66631","98095","61097","93147","61400","89999","69333","89999","80609","82443","88388","82852","102774","86772","112719","98186","124568","102855","160082","89181","141930","83119","98102","78036","89009","54897","83167","21205","46637","2880","10398","16","124","0","0","0","0","20161108"
